contact_id,customer_id,email,first_name,last_name,city,state,create_date,lifecycle_stage,lead_source,num_orders,total_revenue,first_order_date,last_activity_date
HS_019550,56a1bf72414c3241bc94fd3f9b43e235,elena.nascimento154@example.com,Elena,Nascimento,goiania,GO,2025-07-19,customer,organic_search,1,125.33,2025-08-15,2025-08-15
HS_019551,d959849329b2a7058c4590ba79adbc07,lucas.lima9@example.com,Lucas,Lima,penapolis,SP,2025-09-06,customer,paid_social,1,108.31,2025-09-23,2025-09-23
HS_019552,b38373efe428f66a1f9d265ac8dc669f,joao.nascimento401@example.com,Joao,Nascimento,mirai,MG,2025-10-25,customer,organic_search,1,99.01,2025-11-08,2025-11-08
HS_019553,ffca00fb352b5e57db50865d65098b4a,bruno.nascimento950@example.com,Bruno,Nascimento,maua,SP,2025-11-19,customer,referral,1,47.61,2025-11-22,2025-11-22
HS_019554,a984bdee77eeaef1add4419d4d994f0b,lucas.nascimento181@example.com,Lucas,Nascimento,santos,SP,2025-08-02,customer,organic_search,1,211.6,2025-08-21,2025-08-21
HS_019555,015557c9912277312b9073947804a7ba,vitor.nascimento687@example.com,Vitor,Nascimento,sao joao da boa vista,SP,2024-10-02,customer,paid_search,1,242.22,2024-10-05,2024-10-05
HS_019556,1a67099327499fba02e2ddd32dcb8b4b,pedro.silva236@example.com,Pedro,Silva,eneas marques,PR,2025-05-20,customer,organic_search,1,48.69,2025-06-11,2025-06-11
HS_019557,21f49a64e7dab9706ce0cd0ab08ad714,isabela.costa605@example.com,Isabela,Costa,corumbaiba,GO,2026-01-12,customer,organic_search,1,98.12,2026-01-16,2026-01-16
HS_019558,f80012f7de08f2be7e627cad3cc2dffe,tatiana.costa529@example.com,Tatiana,Costa,rio claro,SP,2024-11-24,customer,direct,1,80.2,2024-12-12,2024-12-12
HS_019559,01e8feee57ec1b6447fdd4fbea8093cb,tatiana.costa691@example.com,Tatiana,Costa,sao bernardo do campo,SP,2025-08-09,customer,organic_search,1,132.05,2025-08-15,2025-08-15
HS_019560,344fecfc1b158f40bd95550e62547fda,raquel.oliveira583@example.com,Raquel,Oliveira,ouro branco,MG,2025-07-25,customer,referral,1,165.4,2025-08-18,2025-08-18
HS_019561,717018d40515ebcca772cad60799b58f,tatiana.oliveira86@example.com,Tatiana,Oliveira,tupandi,RS,2024-07-16,customer,organic_search,1,84.99,2024-08-11,2024-08-11
HS_019562,2904b76341e7d473ac702a6c834f18e1,tatiana.souza125@example.com,Tatiana,Souza,iuna,ES,2025-09-11,customer,organic_search,1,44.23,2025-09-20,2025-09-20
HS_019563,6e5e0343aae77d33837ab22c8a4ed15f,sergio.pereira153@example.com,Sergio,Pereira,guarulhos,SP,2025-11-26,customer,paid_social,1,32.39,2025-12-01,2025-12-01
HS_019564,7ebe00e01c4656d609e1ca0f7e566999,olivia.costa48@example.com,Olivia,Costa,campos dos goytacazes,RJ,2025-03-12,customer,organic_search,1,85.23,2025-04-05,2025-04-05
HS_019565,83915016a26b0ca42e3caf1070664d1f,lucas.souza32@example.com,Lucas,Souza,pindamonhangaba,SP,2026-02-07,customer,paid_search,1,31.59,2026-02-21,2026-02-21
HS_019566,642f52b54322cbc08c9e4fa66e9e9b58,raquel.oliveira97@example.com,Raquel,Oliveira,sao carlos,SP,2026-02-10,customer,organic_search,1,350.94,2026-02-10,2026-02-10
HS_019567,1ecd17c402c785d09ae376026565fd28,lucas.rodrigues134@example.com,Lucas,Rodrigues,goiania,GO,2026-02-09,customer,direct,1,99.65,2026-02-14,2026-02-14
HS_019568,0bb9d44bfac3e4f2118fe7667983fe64,tatiana.santos942@example.com,Tatiana,Santos,sao paulo,SP,2025-01-06,customer,paid_social,1,27.77,2025-01-19,2025-01-19
HS_019569,b9b0fb8f08c8b9b00cdc7cb2afaa6a1d,daniel.nascimento138@example.com,Daniel,Nascimento,osasco,SP,2025-05-27,customer,organic_search,1,148.06,2025-06-08,2025-06-08
HS_019570,e9d3338aa7955583a76f83d03a27252a,vitor.souza596@example.com,Vitor,Souza,sao paulo,SP,2025-05-30,customer,paid_search,1,254.22,2025-06-14,2025-06-14
HS_019571,00090324bbad0e9342388303bb71ba0a,gabriela.souza729@example.com,Gabriela,Souza,campinas,SP,2025-10-02,customer,email,1,63.66,2025-10-06,2025-10-06
HS_019572,ddee3336bf30a4d449406c648e48462b,henrique.costa802@example.com,Henrique,Costa,rio de janeiro,RJ,2025-09-08,customer,paid_search,1,276.58,2025-09-08,2025-09-08
HS_019573,20a5257c01689ac69410a14cb51bb447,nelson.oliveira592@example.com,Nelson,Oliveira,diadema,SP,2025-03-13,customer,organic_search,1,1767.1,2025-03-27,2025-03-27
HS_019574,3a14c1c15d664589b4b5fa4a5b458c0a,ana.silva906@example.com,Ana,Silva,limeira,SP,2024-12-16,customer,direct,1,127.92,2024-12-30,2024-12-30
HS_019575,2ee7ec1f76d53708b7665e5b28a80ff1,gabriela.almeida473@example.com,Gabriela,Almeida,carapicuiba,SP,2026-01-28,customer,organic_search,1,171.09,2026-02-12,2026-02-12
HS_019576,aa2ca40652b784ea8e309f01611e4ab6,ana.costa421@example.com,Ana,Costa,rio de janeiro,RJ,2025-06-01,customer,organic_search,1,85.24,2025-06-12,2025-06-12
HS_019577,83f7b04d3399b939076a8cc0572b4000,gabriela.santos509@example.com,Gabriela,Santos,osasco,SP,2024-07-19,customer,organic_search,1,37.95,2024-08-07,2024-08-07
HS_019578,88da21ad308ca9bff370909f980da689,maria.almeida153@example.com,Maria,Almeida,sao paulo,SP,2025-11-04,customer,direct,1,217.04,2025-11-19,2025-11-19
HS_019579,62f1e9dab5ffbb3c4be216c1a68840f1,vitor.santos701@example.com,Vitor,Santos,jundiai,SP,2025-06-02,customer,organic_search,1,72.78,2025-07-01,2025-07-01
HS_019580,edf83a147fefedf3012112d7f5a89113,pedro.rodrigues808@example.com,Pedro,Rodrigues,venancio aires,RS,2025-09-23,customer,referral,1,179.04,2025-09-30,2025-09-30
HS_019581,6259324b7bb024051da47150f5aa313a,elena.nascimento243@example.com,Elena,Nascimento,rio de janeiro,RJ,2025-08-29,customer,email,1,40.13,2025-09-26,2025-09-26
HS_019582,78fb70b5aa609b4b55c6ef3d0cb51faf,carla.silva42@example.com,Carla,Silva,sao paulo,SP,2025-01-16,customer,organic_search,1,21.22,2025-02-07,2025-02-07
HS_019583,ce6932a8f9402aa406573c59594f2ae0,tatiana.souza774@example.com,Tatiana,Souza,vila velha,ES,2026-01-06,customer,organic_search,1,162.63,2026-01-16,2026-01-16
HS_019584,dad72f3eb9e5d21519271868d9c5f943,henrique.santos41@example.com,Henrique,Santos,belo horizonte,MG,2024-10-01,customer,paid_social,1,305.19,2024-10-10,2024-10-10
HS_019585,2d567a71b826dbfc503fc8710f210921,vitor.santos964@example.com,Vitor,Santos,porto alegre,RS,2025-08-29,customer,paid_search,1,450.16,2025-09-04,2025-09-04
HS_019586,3db7d0f4027dc3ec728ab5f92cd61f54,carla.rodrigues741@example.com,Carla,Rodrigues,sao paulo,SP,2025-09-21,customer,paid_search,1,528.22,2025-09-24,2025-09-24
HS_019587,a8bdfcb47e03f463a821f841e2143550,sergio.pereira95@example.com,Sergio,Pereira,tomazina,PR,2024-09-09,customer,email,1,107.27,2024-09-23,2024-09-23
HS_019588,89664b6443669f68dbf8f76608cc1f0c,pedro.santos437@example.com,Pedro,Santos,sao paulo,SP,2025-06-21,customer,direct,1,107.89,2025-07-19,2025-07-19
HS_019589,140349f48d58a4c5a30e66fe3da46797,henrique.costa889@example.com,Henrique,Costa,cajamar,SP,2025-06-14,customer,email,1,159.82,2025-06-27,2025-06-27
HS_019590,53ae6e9262660028ed78e066ed2ee2ff,sergio.nascimento868@example.com,Sergio,Nascimento,sao paulo,SP,2024-08-30,customer,email,1,128.95,2024-09-14,2024-09-14
HS_019591,31baf34c26697a6098abb7a123195a31,olivia.nascimento399@example.com,Olivia,Nascimento,sao paulo,SP,2024-12-31,customer,organic_search,1,74.03,2025-01-10,2025-01-10
HS_019592,16746cee4fed07f5ae8dafc90fc0025d,carla.rodrigues858@example.com,Carla,Rodrigues,fortaleza,CE,2025-09-05,customer,paid_social,1,628.45,2025-09-10,2025-09-10
HS_019593,301b591f524dec30b48b8ea3593d3119,isabela.oliveira576@example.com,Isabela,Oliveira,sao paulo,SP,2025-05-20,customer,direct,1,358.5,2025-05-27,2025-05-27
HS_019594,59de1c72ff3794305a1495454f6a942d,sergio.costa957@example.com,Sergio,Costa,sao paulo,SP,2024-12-30,customer,direct,1,361.76,2025-01-01,2025-01-01
HS_019595,c94da06bbaed1487abbfff1eeff80638,henrique.oliveira183@example.com,Henrique,Oliveira,salinas,MG,2025-09-08,customer,referral,1,146.46,2025-09-09,2025-09-09
HS_019596,6657a018173bc1a9071b1c693af95579,tatiana.silva484@example.com,Tatiana,Silva,sao paulo,SP,2024-08-20,customer,organic_search,1,100.89,2024-09-16,2024-09-16
HS_019597,0e50810aa0fdb3784e55bda1bb0a5874,elena.souza286@example.com,Elena,Souza,belford roxo,RJ,2025-02-12,customer,organic_search,1,195.0,2025-03-13,2025-03-13
HS_019598,4c7ba37a823a6222050a800bf3465e7b,gabriela.lima337@example.com,Gabriela,Lima,sao paulo,SP,2024-11-10,customer,organic_search,1,258.9,2024-11-20,2024-11-20
HS_019599,df330bfe51b1a4fea49073d0e1f9e010,carla.almeida290@example.com,Carla,Almeida,salvador,BA,2025-06-16,customer,paid_search,1,449.92,2025-06-29,2025-06-29
HS_019600,fb92f4e7893526f1a0f301123f9d1a64,henrique.lima449@example.com,Henrique,Lima,rio de janeiro,RJ,2026-01-22,customer,email,1,137.02,2026-01-31,2026-01-31
HS_019601,a926aae38267e7f54e67de9b5775d0a5,karen.nascimento618@example.com,Karen,Nascimento,varzea paulista,SP,2026-02-02,customer,paid_search,1,88.07,2026-02-14,2026-02-14
HS_019602,b277f691da352faf9a7efb5fdb28ee86,gabriela.costa874@example.com,Gabriela,Costa,campinas,SP,2026-01-12,customer,paid_search,1,56.6,2026-01-30,2026-01-30
HS_019603,dcd9ed0032f9acf5696609931d6b3bdf,maria.nascimento294@example.com,Maria,Nascimento,canarana,MT,2025-10-15,customer,organic_search,1,104.86,2025-11-05,2025-11-05
HS_019604,437030d5996e877794dd61c5f074fbd8,joao.santos53@example.com,Joao,Santos,rio de janeiro,RJ,2025-01-14,customer,paid_social,1,144.56,2025-01-14,2025-01-14
HS_019605,b56d31572e47b1e6d1b88d3128f2226b,elena.lima328@example.com,Elena,Lima,santo andre,SP,2025-08-09,customer,paid_social,1,207.73,2025-08-20,2025-08-20
HS_019606,707149f092c3b29d22032bf0adededf4,pedro.rodrigues194@example.com,Pedro,Rodrigues,itabuna,BA,2025-01-11,customer,paid_search,1,89.38,2025-02-02,2025-02-02
HS_019607,968873b8db44cda568ea8c9896e61c80,ana.silva822@example.com,Ana,Silva,sorocaba,SP,2025-04-09,customer,organic_search,1,172.52,2025-04-29,2025-04-29
HS_019608,d7578d8f825504e91af5ff2e552e2702,fabio.oliveira620@example.com,Fabio,Oliveira,sao paulo,SP,2025-08-24,customer,referral,1,89.36,2025-09-09,2025-09-09
HS_019609,ff475e6edaf907efba6609f05d0b582d,nelson.nascimento158@example.com,Nelson,Nascimento,suzano,SP,2025-08-17,customer,paid_search,1,81.72,2025-09-01,2025-09-01
HS_019611,d99b24057162a3c262227bdb34493f93,raquel.rodrigues600@example.com,Raquel,Rodrigues,sapiranga,RS,2024-09-12,customer,referral,1,247.02,2024-09-13,2024-09-13
HS_019612,4e4033522a311e3660bb42addf44398b,carla.oliveira833@example.com,Carla,Oliveira,santa rita do itueto,MG,2025-03-17,customer,email,1,77.57,2025-03-22,2025-03-22
HS_019613,740a097a2a05f072116ab70a9e8feca2,olivia.souza194@example.com,Olivia,Souza,sao paulo,SP,2025-09-26,customer,email,1,204.31,2025-10-01,2025-10-01
HS_019614,1a7928a944f6c13daa6174dee2c6bd30,olivia.oliveira967@example.com,Olivia,Oliveira,londrina,PR,2025-05-10,customer,paid_search,1,1274.51,2025-06-09,2025-06-09
HS_019615,d229c7d5b0d7868ee7d204a10a0e14c2,carla.rodrigues785@example.com,Carla,Rodrigues,rio de janeiro,RJ,2025-08-08,customer,organic_search,1,28.7,2025-08-16,2025-08-16
HS_019616,e93734fde27018134fa655ddd52c774c,sergio.nascimento47@example.com,Sergio,Nascimento,curitiba,PR,2025-09-23,customer,paid_social,1,85.45,2025-10-18,2025-10-18
HS_019617,d7f93b8e46e184dbeb98f0576d678f7e,pedro.oliveira388@example.com,Pedro,Oliveira,montanha,ES,2025-07-05,customer,paid_search,1,252.0,2025-07-20,2025-07-20
HS_019618,a45cd739193c990570114fd33532df4b,sergio.souza324@example.com,Sergio,Souza,ibiuna,SP,2025-08-10,customer,paid_search,1,592.42,2025-08-15,2025-08-15
HS_019619,bfa0480701dfa99c637252d681929e3e,pedro.oliveira626@example.com,Pedro,Oliveira,belo horizonte,MG,2025-07-09,customer,referral,1,65.42,2025-07-20,2025-07-20
HS_019620,fd398d491fbe219c1252de61d7782bc1,joao.nascimento52@example.com,Joao,Nascimento,rio de janeiro,RJ,2025-07-19,customer,organic_search,1,38.09,2025-08-01,2025-08-01
HS_019621,afdd204d84a80bf0269cd6a84eb8c274,gabriela.oliveira583@example.com,Gabriela,Oliveira,volta redonda,RJ,2025-01-11,customer,organic_search,1,155.14,2025-01-31,2025-01-31
HS_019622,72d2fe6b27c8cf1fe9395d7624500d25,henrique.pereira636@example.com,Henrique,Pereira,sao paulo,SP,2025-10-11,customer,paid_social,1,19.64,2025-11-07,2025-11-07
HS_019623,099ad6bd21d4bbb978fc59825a35faee,maria.silva590@example.com,Maria,Silva,volta redonda,RJ,2025-11-05,customer,paid_search,1,111.93,2025-11-21,2025-11-21
HS_019624,81ecfbc93e65d91e11dffe4b2ad110e5,tatiana.oliveira375@example.com,Tatiana,Oliveira,piracicaba,SP,2025-06-21,customer,paid_search,1,225.71,2025-07-08,2025-07-08
HS_019625,695bbb3da4afc645d1f16657ae1bfc9f,carla.almeida245@example.com,Carla,Almeida,guanambi,BA,2025-08-19,customer,referral,1,153.41,2025-08-28,2025-08-28
HS_019626,4d64affeb65139d8cd6811455e22b665,isabela.pereira531@example.com,Isabela,Pereira,brasilia,DF,2025-10-25,customer,organic_search,1,323.92,2025-11-13,2025-11-13
HS_019627,24e6704e9921dab6ca4da3bb0ca85500,fabio.souza660@example.com,Fabio,Souza,rio grande,RS,2025-08-06,customer,paid_search,1,32.0,2025-08-22,2025-08-22
HS_019628,f89f986f723349c377779c8197fa7ce5,sergio.santos813@example.com,Sergio,Santos,sao paulo,SP,2025-11-07,customer,organic_search,1,20.04,2025-12-07,2025-12-07
HS_019629,b59c95165f6a62fbd502da7d5909a45c,carla.silva20@example.com,Carla,Silva,guaruja,SP,2025-09-14,customer,paid_social,1,34.69,2025-10-09,2025-10-09
HS_019630,825aa9ff4406522f853ed2a805be59af,isabela.santos906@example.com,Isabela,Santos,contagem,MG,2025-08-17,customer,organic_search,1,109.89,2025-08-20,2025-08-20
HS_019631,7a6d185b1276f3f9ac5dc53898260709,isabela.almeida508@example.com,Isabela,Almeida,sao vicente,SP,2025-12-27,customer,referral,1,52.34,2026-01-15,2026-01-15
HS_019632,21e4d2c611e316d9af4b4457ea49c1e5,ana.santos186@example.com,Ana,Santos,mogi das cruzes,SP,2025-02-27,customer,paid_search,1,96.59,2025-03-05,2025-03-05
HS_019633,e02fbead9117aa245d80a40e05a249b4,nelson.rodrigues147@example.com,Nelson,Rodrigues,sao jose da lapa,MG,2024-12-07,customer,direct,1,232.65,2024-12-12,2024-12-12
HS_019634,f499f5419a0121c20de531d64dad5ddd,sergio.santos106@example.com,Sergio,Santos,altamira,PA,2025-05-25,customer,paid_search,1,106.11,2025-06-07,2025-06-07
HS_019635,dee3ea889b53fb6e62d23beafb54b07c,fabio.lima361@example.com,Fabio,Lima,ribeirao pires,SP,2024-08-19,customer,paid_search,1,114.77,2024-09-11,2024-09-11
HS_019636,9602e5cc2967f434e775196bb06b9300,karen.souza836@example.com,Karen,Souza,belo horizonte,MG,2026-01-22,customer,organic_search,1,36.24,2026-02-15,2026-02-15
HS_019637,211aaecea827d378c879c2b2f667c89d,lucas.souza781@example.com,Lucas,Souza,sao paulo,SP,2025-11-08,customer,paid_social,1,52.38,2025-11-21,2025-11-21
HS_019638,4e23e1826902ec9f208e8cc61329b494,karen.costa561@example.com,Karen,Costa,rio de janeiro,RJ,2025-09-02,customer,paid_social,1,116.57,2025-09-25,2025-09-25
HS_019639,2b8e0c4dba500a8e998f5dbcb8dc6210,nelson.costa558@example.com,Nelson,Costa,uberaba,MG,2025-01-11,customer,paid_search,1,73.34,2025-02-01,2025-02-01
HS_019640,40c0d19d1774ea7f023dd0c2c17f6e33,isabela.almeida962@example.com,Isabela,Almeida,belo horizonte,MG,2025-09-26,customer,paid_search,1,99.26,2025-10-24,2025-10-24
HS_019641,817e2a8344e139b2f9d18077e53af429,joao.pereira794@example.com,Joao,Pereira,ouro preto,MG,2026-01-05,customer,paid_search,1,78.52,2026-01-14,2026-01-14
HS_019642,dc000425f80e1ac26c5ff1b2f2e277c8,fabio.silva852@example.com,Fabio,Silva,carapicuiba,SP,2025-10-17,customer,paid_search,1,47.37,2025-10-24,2025-10-24
HS_019643,53cc7338a7d5994fe8baa28a039d2343,elena.pereira670@example.com,Elena,Pereira,santana de parnaiba,SP,2026-01-29,customer,email,1,72.09,2026-02-28,2026-02-28
HS_019644,af644a9daf3d49c493545afd91a48e40,bruno.pereira493@example.com,Bruno,Pereira,monte belo,MG,2026-02-23,customer,paid_social,1,358.59,2026-02-24,2026-02-24
HS_019645,15bee0115455cd1b290ab53a541bd858,vitor.pereira747@example.com,Vitor,Pereira,caieiras,SP,2025-01-31,customer,paid_search,1,77.61,2025-02-22,2025-02-22
HS_019646,9764e05ba18e4fa5053f0e141fb06809,sergio.santos443@example.com,Sergio,Santos,sao paulo,SP,2025-11-05,customer,direct,1,37.38,2025-11-10,2025-11-10
HS_019647,f52bd120d6ea9340d96e6774f2426ed4,isabela.oliveira465@example.com,Isabela,Oliveira,indaiatuba,SP,2025-10-26,customer,organic_search,1,62.65,2025-10-27,2025-10-27
HS_019648,9ef4b197ea9652dc0f0f5e834da66707,ana.silva454@example.com,Ana,Silva,santana do livramento,RS,2025-12-30,customer,referral,1,67.44,2026-01-21,2026-01-21
HS_019649,ba87a137c5191264841e0be40e53f4ed,gabriela.pereira712@example.com,Gabriela,Pereira,guaxupe,MG,2025-08-22,customer,organic_search,1,79.34,2025-09-05,2025-09-05
HS_019650,185f17e202f433ac9dfd82eb917f855a,olivia.nascimento480@example.com,Olivia,Nascimento,lagoa da confusao,TO,2024-09-25,customer,email,1,170.67,2024-10-09,2024-10-09
HS_019651,c75bff5958b006ca015cd1206edab574,henrique.costa534@example.com,Henrique,Costa,sao paulo,SP,2025-04-09,customer,organic_search,1,35.85,2025-05-02,2025-05-02
HS_019652,17ead611df481240faa3e00afb8560a0,daniel.nascimento912@example.com,Daniel,Nascimento,ubatuba,SP,2025-09-10,customer,paid_social,1,162.51,2025-09-15,2025-09-15
HS_019653,73a113b50df6270fdbb9526234129915,joao.nascimento330@example.com,Joao,Nascimento,vargem grande paulista,SP,2025-12-08,customer,paid_social,1,76.43,2025-12-25,2025-12-25
HS_019654,2993295e058544a70743ea9cb88e48e6,pedro.costa521@example.com,Pedro,Costa,aracoiaba da serra,SP,2024-11-15,customer,email,1,157.74,2024-11-24,2024-11-24
HS_019655,045b2197c52c574f3443d3c74dbdd6ab,olivia.souza953@example.com,Olivia,Souza,rio de janeiro,RJ,2025-12-24,customer,paid_social,1,81.17,2026-01-11,2026-01-11
HS_019656,0d605d6f144659c8c880106a664963de,olivia.almeida786@example.com,Olivia,Almeida,sao paulo,SP,2025-11-25,customer,organic_search,1,109.89,2025-12-22,2025-12-22
HS_019657,5e5d9970439ea933a57a966e36800f3f,ana.almeida355@example.com,Ana,Almeida,para de minas,MG,2025-04-08,customer,paid_search,1,23.01,2025-04-25,2025-04-25
HS_019658,03bd54f79495a5307846e047faba03d2,raquel.santos585@example.com,Raquel,Santos,camacari,BA,2025-04-02,customer,paid_social,1,293.75,2025-04-12,2025-04-12
HS_019659,758d4a98322aa56911e60a232c6521c9,vitor.rodrigues517@example.com,Vitor,Rodrigues,nova bandeirantes,MT,2025-01-29,customer,organic_search,1,106.97,2025-02-06,2025-02-06
HS_019660,6a3def3d67ae4eb9861e1ede1feede8d,karen.souza871@example.com,Karen,Souza,santo andre,SP,2025-04-16,customer,email,1,250.48,2025-04-30,2025-04-30
HS_019661,8f552e7eadcf54aff83af9009e3dd204,isabela.santos968@example.com,Isabela,Santos,brasilia,DF,2024-11-22,customer,direct,1,780.59,2024-12-21,2024-12-21
HS_019662,6c6f6e14b556f1a59802d2e4a687f289,olivia.rodrigues393@example.com,Olivia,Rodrigues,rio de janeiro,RJ,2026-02-09,customer,email,1,35.43,2026-02-27,2026-02-27
HS_019663,9eaccda124c8231d6f66958f322e9ff1,vitor.pereira189@example.com,Vitor,Pereira,sao paulo,SP,2024-09-13,customer,referral,1,118.9,2024-10-09,2024-10-09
HS_019664,8abb6a57d164644cfad7ac6133723daf,carla.souza511@example.com,Carla,Souza,sao paulo,SP,2025-10-06,customer,direct,1,92.31,2025-10-31,2025-10-31
HS_019665,008778a1591d49f6b2464dffaa4fa662,fabio.santos523@example.com,Fabio,Santos,sao paulo,SP,2025-01-04,customer,organic_search,1,260.55,2025-01-31,2025-01-31
HS_019666,254715d2d4fcd2f53617fa21ef13a78c,elena.lima611@example.com,Elena,Lima,barreiros,PE,2025-08-24,customer,organic_search,1,233.83,2025-09-04,2025-09-04
HS_019667,07bf560f72be1e670efa23930e50970f,nelson.nascimento783@example.com,Nelson,Nascimento,santana de parnaiba,SP,2025-11-01,customer,organic_search,1,219.38,2025-11-25,2025-11-25
HS_019668,f9717adc1e9a300641bf9dbbbfe68024,raquel.almeida795@example.com,Raquel,Almeida,rio de janeiro,RJ,2025-12-06,customer,paid_social,1,65.92,2025-12-20,2025-12-20
HS_019669,198ba72088fecd3caeaf2dca0addcfb9,pedro.pereira43@example.com,Pedro,Pereira,vila velha,ES,2025-08-04,customer,direct,1,119.18,2025-08-24,2025-08-24
HS_019670,df806b0e569d1249276bb202baf9091a,raquel.costa315@example.com,Raquel,Costa,araras,SP,2025-11-03,customer,direct,1,89.43,2025-11-26,2025-11-26
HS_019671,1a5a9fadee96c1aa62aafebea9bd49c8,maria.almeida192@example.com,Maria,Almeida,sao paulo,SP,2025-05-29,customer,paid_social,1,405.72,2025-06-19,2025-06-19
HS_019672,a2a66bd2fe21de351204cc6577312417,elena.rodrigues986@example.com,Elena,Rodrigues,londrina,PR,2025-11-19,customer,paid_search,1,204.81,2025-12-05,2025-12-05
HS_019673,267fa579eaa7f06e13741936dbb4b957,ana.souza575@example.com,Ana,Souza,santos,SP,2024-11-16,customer,paid_social,1,40.18,2024-12-15,2024-12-15
HS_019674,e890c412a8b910d4709660658d700483,vitor.costa424@example.com,Vitor,Costa,mineiros,GO,2025-06-23,customer,paid_social,1,110.02,2025-06-26,2025-06-26
HS_019675,4bd1611d2aee1b00d5fe9f5267010719,olivia.pereira253@example.com,Olivia,Pereira,americana,SP,2025-04-28,customer,referral,1,69.93,2025-05-01,2025-05-01
HS_019676,903c88e94d60602827df5cbdd8b2c60f,henrique.rodrigues49@example.com,Henrique,Rodrigues,ipaussu,SP,2025-02-25,customer,paid_social,1,319.63,2025-03-18,2025-03-18
HS_019677,e49c82ca5e5ebe3153400c1adc06cc9a,isabela.lima549@example.com,Isabela,Lima,erechim,RS,2025-04-24,customer,organic_search,1,649.15,2025-04-25,2025-04-25
HS_019678,1774795bf26aa7a6d42cb26556812e6a,pedro.oliveira645@example.com,Pedro,Oliveira,patos de minas,MG,2025-10-22,customer,direct,1,861.76,2025-11-05,2025-11-05
